ACE2;YDR157W
ACE2;HOM2
ACE2;API2
ACE2;SNA2
ACE2;YEA6
ACE2;MIT1
ACE2;YEL008W
ACE2;MRX1
ACE2;ICP55
ACE2;YER078W-A
ACE2;YER079W
ACE2;AIM9
ACE2;SER3
ACE2;SBH1
ACE2;RSP5
ACE2;NSA2
ACE2;LCP5
ACE2;YER152C
ACE2;PET122
ACE2;OXA1
ACE2;BEM2
ACE2;ECM32
ACE2;BMH1
ACE2;YER189W
ACE2;YRF1-2
ACE2;GAT1
ACE2;FRS2
ACE2;AAD6
ACE2;AAD16
ACE2;UBP6
ACE2;IGD1
ACE2;CDC26
ACE2;YGL006W-A
ACE2;YGL007C-A
ACE2;BRP1
ACE2;PMA1
ACE2;ITC1
ACE2;PCL10
ACE2;OST5
ACE2;MTC3
ACE2;VID30
ACE2;SHE10
ACE2;SAP4
ACE2;KSS1
ACE2;MTE1
ACE2;ASN2
ACE2;YGR125W
ACE2;YHB1
ACE2;YGR283C
ACE2;BIO2
ACE2;YHL012W
ACE2;OTU2
ACE2;WSC4
ACE2;OCA5
ACE2;MSR1
ACE2;CHS7
ACE2;EGD2
ACE2;MDM31
ACE2;NVJ1
ACE2;YJL075C
ACE2;YJL077W-B
ACE2;SCP160
ACE2;RPA34
ACE2;HSP150
ACE2;PIR5
ACE2;VPS55
ACE2;TAH11
ACE2;MGM101
ACE2;RPS4A
ACE2;YJR146W
ACE2;HMS2
ACE2;BAT2
ACE2;YJR149W
ACE2;NUP100
ACE2;HOT13
ACE2;MDH1
ACE2;MRP8
ACE2;MCR1
ACE2;NNR2
ACE2;YKR040C
ACE2;YKR041W
ACE2;UTH1
ACE2;RPS30A
ACE2;GUF1
ACE2;EXG1
ACE2;AFG2
ACE2;LSM3
ACE2;MRPL4
ACE2;YML003W
ACE2;GLO1
ACE2;YAP1
ACE2;ERG6
ACE2;TSL1
ACE2;YML100W-A
ACE2;CUE4
ACE2;GTR1
ACE2;ERG29
ACE2;YMR135W-A
ACE2;PAH1
ACE2;TPS3
ACE2;YMR262W
ACE2;TPM1
ACE2;RAS2
ACE2;YCK2
ACE2;ZWF1
ACE2;MDJ2
ACE2;TIM23
ACE2;RCF2
ACE2;RUP1
ACE2;SFL1
ACE2;WTM1
ACE2;YOR314W
ACE2;RMI1
ACE2;YPL025C
ACE2;PCL8
ACE2;YRF1-7
ACE2;ISR1
ADR1;FLC2
ADR1;ACS1
ADR1;YAT1
ADR1;ACH1
ADR1;GAL7
ADR1;GAL1
ADR1;REG2
ADR1;TIP1
ADR1;BAP2
ADR1;OM14
ADR1;ADY2
ADR1;MRK1
ADR1;PAR32
ADR1;DLD1
ADR1;INH1
ADR1;PRR2
ADR1;GDH2
ADR1;YDL221W
ADR1;FMP45
ADR1;YDR010C
ADR1;SNQ2
ADR1;SED1
ADR1;YDR095C
ADR1;GIS1
ADR1;ALT2
ADR1;CCW22
ADR1;SEC7
ADR1;CTA1
ADR1;HXT7
ADR1;HXT6
ADR1;ATO3
ADR1;EFT2
ADR1;SNA2
ADR1;YDR535C
ADR1;STL1
ADR1;GLC3
ADR1;HYP2
ADR1;UTR5
ADR1;YEL059W
ADR1;PRB1
ADR1;FAA2
ADR1;GIP2
ADR1;YER119C-A
ADR1;YER121W
ADR1;UBP5
ADR1;PEA2
ADR1;SPI1
ADR1;TOG1
ADR1;PUG1
ADR1;HSP12
ADR1;YFL015C
ADR1;MDJ1
ADR1;HXK1
ADR1;OLE1
ADR1;SDS23
ADR1;YGL081W
ADR1;SUT1
ADR1;POX1
ADR1;MTL1
ADR1;YGR050C
ADR1;YGR067C
ADR1;YGR069W
ADR1;SPG1
ADR1;YAP1802
ADR1;MPC3
ADR1;LSC2
ADR1;GUT1
ADR1;HXT5
ADR1;DMA1
ADR1;COX23
ADR1;YAP1801
ADR1;MPC2
ADR1;VHR1
ADR1;RGI2
ADR1;GUT2
ADR1;BNR1
ADR1;POT1
ADR1;RPR2
ADR1;YIR016W
ADR1;UBX6
ADR1;TES1
ADR1;IME1
ADR1;SFC1
ADR1;BAT2
ADR1;MSN4
ADR1;CWP2
ADR1;YKL097C
ADR1;HAP4
ADR1;FAT3
ADR1;PXA2
ADR1;JEN1
ADR1;FOX2
ADR1;YKR040C
ADR1;YKR041W
ADR1;UTH1
ADR1;YKR075C
ADR1;PTR2
ADR1;PCK1
ADR1;YLL037W
ADR1;UBI4
ADR1;PDR8
ADR1;BOP2
ADR1;ECI1
ADR1;ATG39
ADR1;MRPL15
ADR1;TMA10
ADR1;NMA1
ADR1;DIC1
ADR1;ORM2
ADR1;FBP1
ADR1;YLR416C
ADR1;VPS36
ADR1;DIF1
ADR1;CAR2
ADR1;CAT2
ADR1;RRN11
ADR1;CYB2
ADR1;RSC9
ADR1;MSC1
ADR1;HXT2
ADR1;SPO20
ADR1;AAC1
ADR1;SPG4
ADR1;GID8
ADR1;GAT2
ADR1;NDE1
ADR1;YMR193C-A
ADR1;YMR194C-A
ADR1;ICY1
ADR1;COA6
ADR1;FAA4
ADR1;HOR7
ADR1;ADH2
ADR1;UBP15
ADR1;NCE103
ADR1;IDH1
ADR1;YNL054W-A
ADR1;POR1
ADR1;RAS2
ADR1;MLS1
ADR1;DCP2
ADR1;RPS3
ADR1;YNL193W
ADR1;YNL194C
ADR1;ZWF1
ADR1;CIT1
ADR1;ATO2
ADR1;ACC1
ADR1;TIM23
ADR1;PHM7
ADR1;YOL085C
ADR1;ADH1
ADR1;ZEO1
ADR1;TRM13
ADR1;MDH2
ADR1;PEX11
ADR1;YOR082C
ADR1;LPX1
ADR1;GAC1
ADR1;FSF1
ADR1;TPO4
ADR1;MOD5
ADR1;FAA1
ADR1;YOR342C
ADR1;PUT4
ADR1;ALD4
ADR1;GDH1
ADR1;YOR376W
ADR1;ULA1
ADR1;LSP1
ADR1;SWI1
ADR1;IRC15
ADR1;ALD6
ADR1;YPL062W
ADR1;ISU1
ADR1;GIP3
ADR1;CSM4
ADR1;YIG1
ADR1;USV1
ADR1;DIP5
ADR1;CIT3
ADR1;ICL2
ADR1;HAA1
ADR1;TIF6
ADR1;YPR038W
ADR1;NCE102
ADR1;SUE1
ADR1;GPH1
ADR1;ICL1
ADR1;PIP2
ADR1;LDS1
ADR1;FUN26
ADR1;ECM1
ADR1;FLO1
ADR1;YBL070C
ADR1;YBR056W
ADR1;CMD1
ADR1;TPS1
ADR1;ARA1
ADR1;SDS24
ADR1;TDP1
ADR1;YBR226C
ADR1;MCX1
ADR1;SLX1
ADR1;YBR242W
ADR1;RIB5
ADR1;POP4
ADR1;HSP30
ADR1;PTC6
ADR1;GRX6
ADR1;CDC7
ADR1;ERP3
ADR1;GPM2
ADR1;YDL038C
ADR1;TSR1
ADR1;AHK1
ADR1;BRE1
ADR1;UBX3
ADR1;TMA17
ADR1;CYK3
ADR1;HEM25
ADR1;CRD1
ADR1;COP1
ADR1;STE7
ADR1;DHH1
ADR1;UGA3
ADR1;CDC13
ADR1;LRG1
ADR1;UBC5
ADR1;FMP16
ADR1;PAA1
ADR1;PPH3
ADR1;TVP23
ADR1;VTC5
ADR1;TRM1
ADR1;HSP42
ADR1;CDC1
ADR1;PLP1
ADR1;YDR210C-D
ADR1;HSP78
ADR1;IPK1
ADR1;SSN2
ADR1;EMI2
ADR1;RIP1
ADR1;PHM8
ADR1;RGI1
ADR1;NSA2
ADR1;GLC7
ADR1;MAG1
ADR1;YFH7
ADR1;IGD1
ADR1;DUG1
ADR1;YFR045W
ADR1;PNC1
ADR1;CDC20
ADR1;STF2
ADR1;YGR035C
ADR1;BUD9
ADR1;ESP1
ADR1;TEL2
ADR1;PPT1
ADR1;ATF2
ADR1;SDA1
ADR1;SOL4
ADR1;PXR1
ADR1;AIM17
ADR1;ARG4
ADR1;DAP2
ADR1;YHI9
ADR1;RTC3
ADR1;PAL2
ADR1;YHR138C
ADR1;LAM1
ADR1;FAA3
ADR1;RNR3
ADR1;PFK26
ADR1;OM45
ADR1;ATG32
ADR1;CSS1
ADR1;PET130
ADR1;IKS1
ADR1;AIM23
ADR1;YJL163C
ADR1;PHO90
ADR1;PRP21
ADR1;RCY1
ADR1;PEX2
ADR1;HIR3
ADR1;IPA1
ADR1;PUT3
ADR1;ATP7
ADR1;UGP1
ADR1;YKL071W
ADR1;SRX1
ADR1;PIR1
ADR1;MTD1
ADR1;PER33
ADR1;YLR149C
ADR1;TFS1
ADR1;YLR252W
ADR1;GSY2
ADR1;DCS1
ADR1;ECM38
ADR1;PEX30
ADR1;CHS5
ADR1;ATG33
ADR1;YLR365W
ADR1;YLR366W
ADR1;SUR7
ADR1;HMG1
ADR1;TSL1
ADR1;ERG5
ADR1;PGM2
ADR1;ALD3
ADR1;YMR196W
ADR1;TMA23
ADR1;NOP2
ADR1;NIS1
ADR1;TCB2
ADR1;MIC27
ADR1;YNL122C
ADR1;BXI1
ADR1;YNL324W
ADR1;VPS27
ADR1;YNR064C
ADR1;TRM11
ADR1;HPF1
ADR1;NOB1
ADR1;SGT1
ADR1;NOC2
ADR1;RCN2
ADR1;RRS1
ADR1;RPA190
ADR1;RAD17
ADR1;VTC3
ADR1;ULP1
ADR1;RNY1
ADR1;PXA1
ADR1;PPT2
ADR1;RPL36B
ADR1;ATG41
ADR1;YPL251W
ADR1;VIK1
ADR1;RPA135
ADR1;MRI1
ADR1;SPS19
AFT1;PGI1
AFT1;MET6
AFT1;FTR1
AFT1;FBA1
AFT1;FET3
AFT1;CTR1
AFT1;tT(AGU)J
AFT1;PSK1
AFT1;LDS1
AFT1;SNC1
AFT1;GIP4
AFT1;FMT1
AFT1;RRN6
AFT1;YBL036C
AFT1;PSY4
AFT1;EDE1
AFT1;SEC17
AFT1;PIN4
AFT1;SHP1
AFT1;CMC2
AFT1;ATP3
AFT1;FIG1
AFT1;FAT1
AFT1;SPT7
AFT1;EXO84
AFT1;SIF2
AFT1;SHE3
AFT1;CCZ1
AFT1;ARL1
AFT1;UBS1
AFT1;POP7
AFT1;PEX32
AFT1;FZO1
AFT1;DTR1
AFT1;FTH1
AFT1;PCS60
AFT1;YBR224W
AFT1;YBR225W
AFT1;ABD1
AFT1;PRP5
AFT1;YCL065W
AFT1;BPH1
AFT1;SED4
AFT1;ATG15
AFT1;HMRA2
AFT1;ADH7
AFT1;AAD3
AFT1;RPT2
AFT1;MRP10
AFT1;BDF2
AFT1;YET3
AFT1;NUP84
AFT1;RPO21
AFT1;CLB3
AFT1;PAR32
AFT1;DLD1
AFT1;YDL186W
AFT1;PPH22
AFT1;NUS1
AFT1;NHP2
AFT1;CWC2
AFT1;SHR3
AFT1;NOP6
AFT1;SHS1
AFT1;GCS1
AFT1;RCR2
AFT1;YDR042C
AFT1;AIM7
AFT1;TVP23
AFT1;CTH1
AFT1;GIR2
AFT1;YDR154C
AFT1;CPR1
AFT1;RPA14
AFT1;YDR157W
AFT1;HOM2
AFT1;ARG82
AFT1;HMO1
AFT1;PLP1
AFT1;RVB1
AFT1;HST4
AFT1;RKM4
AFT1;AKR1
AFT1;PEX10
AFT1;CCC2
AFT1;DPL1
AFT1;PIB1
AFT1;TIM11
AFT1;PEP7
AFT1;VPS74
AFT1;YDR455C
AFT1;TOM1
AFT1;RMT2
AFT1;PKH3
AFT1;RPL27B
AFT1;PRP3
AFT1;SPS1
AFT1;YDR541C
AFT1;YDR543C
AFT1;IRC22
AFT1;UBC8
AFT1;VMA3
AFT1;YEL059W
AFT1;PRB1
AFT1;SIT1
AFT1;YEL067C
AFT1;PRP22
AFT1;HVG1
AFT1;GLN3
AFT1;YER066C-A
AFT1;MOT2
AFT1;YCK3
AFT1;LSM5
AFT1;YER156C
AFT1;COG3
AFT1;SEC4
AFT1;BUD27
AFT1;EPL1
AFT1;LOC1
AFT1;YFR054C
AFT1;MNP1
AFT1;RPB9
AFT1;AFT1
AFT1;YGL072C
AFT1;YGL074C
AFT1;YGL088W
AFT1;MF(ALPHA)2
AFT1;USE1
AFT1;LSG1
AFT1;COQ8
AFT1;PRP43
AFT1;NUT1
AFT1;YGL152C
AFT1;YGL159W
AFT1;AIM14
AFT1;YIP5
AFT1;GTS1
AFT1;YGL182C
AFT1;COX13
AFT1;YGL193C
AFT1;YIP4
AFT1;EMP24
AFT1;YGL235W
AFT1;HAP2
AFT1;RTF1
AFT1;PDE1
AFT1;SEC9
AFT1;NMA2
AFT1;YGR011W
AFT1;MCY1
AFT1;THG1
AFT1;YGR026W
AFT1;ENV11
AFT1;UPF3
AFT1;PAC10
AFT1;YGR079W
AFT1;PHB1
AFT1;PEX4
AFT1;NAT2
AFT1;OKP1
AFT1;HGH1
AFT1;CRM1
AFT1;PHB2
AFT1;NAS6
AFT1;MIC26
AFT1;YAP1802
AFT1;MPC3
AFT1;YHL012W
AFT1;OTU2
AFT1;ECM29
AFT1;GOS1
AFT1;EFM1
AFT1;ARN1
AFT1;ARN2
AFT1;NEM1
AFT1;VMA16
AFT1;VMA10
AFT1;BCD1
AFT1;YHR138C
AFT1;RTT107
AFT1;LIN1
AFT1;REC104
AFT1;NMD3
AFT1;ATG7
AFT1;TIM44
AFT1;YKE4
AFT1;NOT3
AFT1;RPN2
AFT1;SLM1
AFT1;YIL108W
AFT1;SEC24
AFT1;HOS4
AFT1;KGD1
AFT1;RPL40A
AFT1;MLP2
AFT1;YIL161W
AFT1;SUC2
AFT1;MPH1
AFT1;AIM21
AFT1;PRE3
AFT1;OST1
AFT1;YJL043W
AFT1;GYP6
AFT1;CDC6
AFT1;ELO1
AFT1;TMH11
AFT1;STE18
AFT1;YJR087W
AFT1;GRR1
AFT1;YJR098C
AFT1;YUH1
AFT1;RSF2
AFT1;MET5
AFT1;IML1
AFT1;SFK1
AFT1;ASK1
AFT1;TOA2
AFT1;MPE1
AFT1;TEF4
AFT1;RRP14
AFT1;APE1
AFT1;GFA1
AFT1;RPT1
AFT1;YKL147C
AFT1;TOF2
AFT1;GCN3
AFT1;MRS4
AFT1;BET3
AFT1;MET1
AFT1;DNM1
AFT1;SOF1
AFT1;VPS13
AFT1;LDB18
AFT1;COF1
AFT1;FRE6
AFT1;YCT1
AFT1;NOC3
AFT1;FRS1
AFT1;RPL22A
AFT1;HOG1
AFT1;TIS11
AFT1;RKM5
AFT1;SEC10
AFT1;APS1
AFT1;CRR1
AFT1;FRE1
AFT1;VPS63
AFT1;YPT6
AFT1;DBP9
AFT1;YSH1
AFT1;IMH1
AFT1;SEC61
AFT1;CSR1
AFT1;CCW14
AFT1;AFG2
AFT1;YPT7
AFT1;TDA9
AFT1;YML119W
AFT1;NDI1
AFT1;TUB3
AFT1;COX14
AFT1;COS3
AFT1;SPO20
AFT1;STB4
AFT1;SUB1
AFT1;YET2
AFT1;NUP116
AFT1;CSM3
AFT1;AAC1
AFT1;YMR086C-A
AFT1;PDL32
AFT1;ATP25
AFT1;SPC24
AFT1;RPL15B
AFT1;NCW1
AFT1;REC114
AFT1;RGM1
AFT1;HSC82
AFT1;MRPS17
AFT1;GCV2
AFT1;MRPL24
AFT1;SCJ1
AFT1;FMP42
AFT1;GTO3
AFT1;PET111
AFT1;CAT8
AFT1;GPI12
AFT1;FET4
AFT1;YMR320W
AFT1;DOM34
AFT1;ASI3
AFT1;RHO2
AFT1;NST1
AFT1;CYB5
AFT1;DBP2
AFT1;RPC19
AFT1;YNL114C
AFT1;YNL115C
AFT1;MLS1
AFT1;DCP2
AFT1;CBK1
AFT1;PSD1
AFT1;YNL171C
AFT1;BNI4
AFT1;ZWF1
AFT1;SLA2
AFT1;SUI1
AFT1;POL2
AFT1;YIF1
AFT1;PRM1
AFT1;ERG24
AFT1;MRPL10
AFT1;KRI1
AFT1;YNL337W
AFT1;PRP2
AFT1;URK1
AFT1;PHO91
AFT1;YNR014W
AFT1;ZRG17
AFT1;DPI29
AFT1;HOL1
AFT1;FRE4
AFT1;SIN3
AFT1;RPB11
AFT1;TOP1
AFT1;YOL014W
AFT1;WSC3
AFT1;CTR9
AFT1;ENB1
AFT1;YOL160W
AFT1;SFM1
AFT1;IRC23
AFT1;RAT1
AFT1;CDC21
AFT1;UFE1
AFT1;CMR2
AFT1;ARF3
AFT1;RPO31
AFT1;RPT5
AFT1;PFY1
AFT1;ADE2
AFT1;SPP2
AFT1;SMP3
AFT1;MRPL23
AFT1;RPB2
AFT1;PUP1
AFT1;PET123
AFT1;TUF1
AFT1;YTM1
AFT1;YOR296W
AFT1;COT1
AFT1;YOR318C
AFT1;HSH49
AFT1;FRT1
AFT1;MYO2
AFT1;ALA1
AFT1;KRE5
AFT1;SOG2
AFT1;YOR366W
AFT1;FIT2
AFT1;FIT3
AFT1;FRE5
AFT1;CTF19
AFT1;VTC3
AFT1;YPL034W
AFT1;PMA2
AFT1;VPS30
AFT1;MEI5
AFT1;TCO89
AFT1;YPL182C
AFT1;GUP2
AFT1;APL5
AFT1;HRR25
AFT1;PGC1
AFT1;NIP7
AFT1;PUS1
AFT1;RPL36B
AFT1;YPL251W
AFT1;VIK1
AFT1;CCL1
AFT1;ATH1
AFT1;NHP6A
AFT1;YPR053C
AFT1;SEC8
AFT1;ISA2
AFT1;TKL1
AFT1;YPR076W
AFT1;YPR099C
AFT1;SNT309
AFT1;CLB2
AFT1;THI22
AFT1;LOA1
AFT1;TAZ1
AFT1;TIF3
AFT1;MMS1
AFT1;HDA3
AFT1;SEC23
AFT1;SMX3
AFT1;FRE2
AFT1;DDL1
ASH1;CLN3
ASH1;HO
ASH1;INO1
ASH1;PET9
ASH1;ECM13
ASH1;REG2
ASH1;ALG14
ASH1;YBR071W
ASH1;YBR090C
ASH1;LYS2
ASH1;PHO89
ASH1;AGP1
ASH1;GFD2
ASH1;SRO9
ASH1;BUD31
ASH1;AAD3
ASH1;YDL038C
ASH1;PRM7
ASH1;YDL068W
ASH1;YDL071C
ASH1;CDC48
ASH1;CDC34
ASH1;PST1
ASH1;SED1
ASH1;GIC2
ASH1;HXT6
ASH1;APT2
ASH1;YDR442W
ASH1;YHP1
ASH1;PPN1
ASH1;PHO8
ASH1;UBC8
ASH1;FMP52
ASH1;ACA1
ASH1;DDI1
ASH1;RPN12
ASH1;TOS8
ASH1;SCS3
ASH1;SOH1
ASH1;STR3
ASH1;YGR035C
ASH1;PIL1
ASH1;CLD1
ASH1;CRH1
ASH1;SOL4
ASH1;YCK1
ASH1;DBP8
ASH1;ERG9
ASH1;SGA1
ASH1;YIL100W
ASH1;POG1
ASH1;SIM1
ASH1;AXL2
ASH1;YIL141W
ASH1;AIM20
ASH1;ARG3
ASH1;YJL152W
ASH1;YJL163C
ASH1;CDC6
ASH1;ELO1
ASH1;YJL220W
ASH1;JSN1
ASH1;BUD4
ASH1;YKL071W
ASH1;SMY1
ASH1;PIR3
ASH1;YKR040C
ASH1;YKR041W
ASH1;UTH1
ASH1;PCK1
ASH1;EMP46
ASH1;THI7
ASH1;CDD1
ASH1;ERF2
ASH1;ECM38
ASH1;EXG1
ASH1;VPS38
ASH1;PUN1
ASH1;LEU3
ASH1;SEC65
ASH1;AAC1
ASH1;FET3
ASH1;YMR102C
ASH1;YMR103C
ASH1;RPL15B
ASH1;NCW1
ASH1;MLO1
ASH1;YMR304C-A
ASH1;SCW10
ASH1;YMR306C-A
ASH1;FKS3
ASH1;GAS1
ASH1;YMR315W
ASH1;ZWF1
ASH1;LTO1
ASH1;PCL1
ASH1;RFC3
ASH1;TOS6
ASH1;RPL18B
ASH1;CPR8
ASH1;CSI2
ASH1;SKM1
ASH1;PTH4
ASH1;IMA2
ASH1;TMC1
ASH1;LPL1
ASH1;CRC1
ASH1;PDR5
ASH1;GAC1
ASH1;FIT2
ASH1;RMI1
ASH1;YPL025C
ASH1;LCL1
ASH1;DIP5
AZF1;CLN3
AZF1;SNR190
AZF1;SNR37
AZF1;SNR47
AZF1;YAL037W
AZF1;YAR009C
AZF1;YBL029W
AZF1;PET9
AZF1;YBL073W
AZF1;FEN2
AZF1;BSC1
AZF1;HXT15
AZF1;SOK1
AZF1;YDR042C
AZF1;SED1
AZF1;MKC7
AZF1;YAP6
AZF1;RPL27B
AZF1;NPR2
AZF1;CAN1
AZF1;ERG26
AZF1;YHL041W
AZF1;YHL042W
AZF1;SGA1
AZF1;YIL102C
AZF1;YIR020C
AZF1;RPA34
AZF1;MPP10
AZF1;CDC16
AZF1;URA6
AZF1;UTH1
AZF1;KNS1
AZF1;YLL020C
AZF1;YLL066C
AZF1;IZH3
AZF1;IDP2
AZF1;UCC1
AZF1;YAP1
AZF1;ERG6
AZF1;CSM3
AZF1;FET4
AZF1;PYP1
AZF1;PUS4
AZF1;LYS9
AZF1;CRT10
AZF1;RTG1
AZF1;RPS19A
AZF1;HXT11
AZF1;SPS4
AZF1;PDE2
AZF1;SPC29
AZF1;CMR3
AZF1;FLO11
BAS1;GCV3
BAS1;ADE1
BAS1;PHO5
BAS1;HIS4
BAS1;CEM1
BAS1;MET6
BAS1;TPN1
BAS1;ADE5,7
BAS1;ADE6
BAS1;YCH1
BAS1;ARN1
BAS1;CFD1
BAS1;SRY1
BAS1;TRZ1
BAS1;ADE16
BAS1;SHM2
BAS1;ORM2
BAS1;PHO84
BAS1;ADE17
BAS1;MRPS17
BAS1;SGS1
BAS1;ZRC1
BAS1;ADE4
BAS1;POL1
BAS1;ADE2
BAS1;IME2
BAS1;SNR37
BAS1;SNR61
BAS1;SNR70
BAS1;tT(AGU)B
BAS1;YAL045C
BAS1;BOL3
BAS1;FLC2
BAS1;BDH1
BAS1;YBL029W
BAS1;OLA1
BAS1;IST2
BAS1;RFC5
BAS1;MMS4
BAS1;YBR099C
BAS1;YBP1
BAS1;ATG12
BAS1;YCL065W
BAS1;YCR018C-A
BAS1;MAK32
BAS1;HTL1
BAS1;RMD1
BAS1;SRF1
BAS1;YDR018C
BAS1;GCV1
BAS1;DAS2
BAS1;TVP23
BAS1;YFT2
BAS1;ADE8
BAS1;SIZ1
BAS1;YDR521W
BAS1;GDA1
BAS1;IES6
BAS1;YEL045C
BAS1;GLY1
BAS1;NPR2
BAS1;PRE1
BAS1;RPS24A
BAS1;YER091C-A
BAS1;IES5
BAS1;SNZ3
BAS1;SNO3
BAS1;CDC20
BAS1;RPL1B
BAS1;STR3
BAS1;YGL235W
BAS1;MTO1
BAS1;PSD2
BAS1;QCR9
BAS1;ADE3
BAS1;HOP1
BAS1;HIS5
BAS1;LSB6
BAS1;GSH1
BAS1;TCD2
BAS1;YKL033W-A
BAS1;LHS1
BAS1;OAC1
BAS1;YKL177W
BAS1;COY1
BAS1;JEN1
BAS1;COS9
BAS1;TOF2
BAS1;RHO4
BAS1;MTD1
BAS1;MNL2
BAS1;REX2
BAS1;FRS1
BAS1;RPL22A
BAS1;PER33
BAS1;APC2
BAS1;YSH1
BAS1;YLR358C
BAS1;ADE13
BAS1;AFG2
BAS1;CAT2
BAS1;ATP25
BAS1;DPI35
BAS1;RTP1
BAS1;HSC82
BAS1;YMR187C
BAS1;GCV2
BAS1;SPG5
BAS1;YMR244W
BAS1;IDP3
BAS1;PYP1
BAS1;SRP1
BAS1;PHO80
BAS1;YOL024W
BAS1;YOR268C
BAS1;PAC1
BAS1;TPO4
BAS1;CTF19
BAS1;VTC3
BAS1;YPL251W
BAS1;VIK1
BAS1;GRS2
BAS1;MSS18
BAS1;BDH2
BAS1;BUD14
BAS1;KIN3
BAS1;HED1
BAS1;SES1
BAS1;HIS1
BAS1;OSH7
BAS1;URA2
BAS1;CIS1
BAS1;ILV5
BAS1;ATG33
BAS1;GID8
BAS1;GAT2
BAS1;POP1
BAS1;CUP9
BAS1;HIS7
CAT8;ACH1
CAT8;FUS3
CAT8;YBR051W
CAT8;OM14
CAT8;CIT2
CAT8;YCR006C
CAT8;ADY2
CAT8;DLD1
CAT8;GDH2
CAT8;AHA1
CAT8;DON1
CAT8;ATO3
CAT8;YDR535C
CAT8;PRO3
CAT8;ICL1
CAT8;EPL1
CAT8;YGR067C
CAT8;HXT5
CAT8;RGI2
CAT8;RPL43B
CAT8;HMS2
CAT8;GAP1
CAT8;ESL2
CAT8;RNH203
CAT8;YLR173W
CAT8;YLR255C
CAT8;DIC1
CAT8;FBP1
CAT8;RRN11
CAT8;YMR194C-A
CAT8;DCP2
CAT8;SHR5
CAT8;MDH2
CAT8;PUT4
